borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,state,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,x,y,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020,city
MN,2067,7,109.0,235.01,4002.0,6.0,7.0,10031.0,L034,30.0,710.0,1.0,3B,475 WEST 152 STREET,NY,R6A,,,,,,,,,,False,V1,11,0,,475 WEST 152 LLC,1475,0,,,,,,,,,7,0,,0,0,32.17,77.92,0,0,,0,True,6,5,54000,54000,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1020670007,,23501.0,999873.0,241525.0,40.8295919,-73.9435467,3b,,111N064,10710.0,,,,1,24v3,9.0,17.0,,,,,,,,,,,,,,1023501.0,10235013002.0,New York
MN,859,4,105.0,74.0,3002.0,2.0,2.0,10016.0,E001,14.0,5200.0,1.0,1A,273 5 AVENUE,NY,C5-2,,,,,,,,,,False,V1,11,0,,"PREMIER 273 FIFTH, LLC",2600,0,,,,,,,,,7,0,,0,0,26.0,100.0,0,0,,0,False,5,5,1166400,1166400,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1008590004,,74.0,988037.0,210865.0,40.7454515,-73.986333,8d,,104 017,10306.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1007400.0,10074003001.0,New York
MN,831,1,105.0,76.0,2002.0,2.0,3.0,10001.0,E001,14.0,5200.0,1.0,1A,836 AVENUE OF THE AMER,NY,C6-4X,,,,,,,,,,False,V1,11,0,,"K.C. 836, LLC",996,0,,,,,,,,,7,0,,0,0,24.67,40.33,0,0,,0,False,3,5,691650,691650,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1008310001,,76.0,987082.0,211307.0,40.746665,-73.9897794,8d,,104 015,10306.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1007600.0,10076002002.0,New York
MN,2111,37,112.0,243.01,1000.0,6.0,10.0,10032.0,E084,33.0,500.0,1.0,1A,455 WEST 164 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,445 W 164 LLC,3275,0,,,,,,,,,7,0,,0,0,25.0,142.42,0,0,,0,True,5,5,254250,254250,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021110037,,24301.0,1001496.0,244242.0,40.8370463,-73.937675,3b,,111N085,10801.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1024301.0,10243011000.0,New York
MN,919,35,106.0,78.0,1000.0,2.0,4.0,10016.0,E021,17.0,5000.0,1.0,2B,246 EAST 39 STREET,NY,C1-9,,,,,,,,,,False,V9,11,0,,242 REALTY LLC,2469,0,,,,,,,,,7,1,,0,0,25.0,98.75,0,0,,0,False,5,5,363600,363600,0,0,0,0,,,0.0,10.0,2.0,10.0,1,1009190035,,78.0,991402.0,211766.0,40.7479224,-73.9741881,8d,,104 033,10308.0,,,,1,24v3,6.0,13.0,,,,,,,,,,,,,,1007800.0,10078001000.0,New York
MN,2120,62,112.0,245.0,4001.0,6.0,10.0,10032.0,E084,33.0,500.0,1.0,1A,565 WEST 161 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,SJM HOLDINGS 565 LLC,1890,0,,,,,,,,,7,0,,0,0,18.92,99.92,0,0,,0,False,5,5,146700,146700,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021200062,,245.0,1000319.0,243978.0,40.8363239,-73.9419292,3b,,111N083,10801.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1024500.0,10245004001.0,New York
MN,970,1,106.0,86.01,1003.0,2.0,4.0,10016.0,E021,17.0,5000.0,1.0,2B,666 1 AVENUE,NY,C5-2,,,,,,,,,,False,V1,11,3,,"700 FIRST REALTY COMPANY, LLC",193528,0,,,,,,,,,7,0,,0,0,515.0,336.86,0,0,,0,True,3,0,101485350,101485350,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1009700001,,8601.0,992449.0,211320.0,40.7466973,-73.97041,8d,,104 037,10310.0,R-156,,,1,24v3,6.0,13.0,,1.0,,,,,,,,,,,,1008601.0,10086013004.0,New York
MN,2170,31,112.0,279.0,4000.0,6.0,10.0,10033.0,E093,34.0,221.0,1.0,3A,663 WEST 187 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,187 STREET MAZAL LLC,1582,0,,,,,,,,,7,1,,0,0,16.67,94.92,0,0,,0,False,5,5,153900,153900,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021700031,,279.0,1002840.0,250452.0,40.8540882,-73.9328007,3a,,112 038,10803.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1027900.0,10279004000.0,New York
MN,2170,27,112.0,279.0,4000.0,6.0,10.0,10033.0,E093,34.0,221.0,1.0,3A,655 WEST 187 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,187 STREET MAZAL LLC,1582,0,,,,,,,,,7,0,,0,0,16.67,94.92,0,0,,0,False,5,5,153900,153900,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021700027,,279.0,1002899.0,250420.0,40.8540002,-73.9325875,3a,,112 038,10803.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1027900.0,10279004000.0,New York
MN,2123,36,112.0,251.0,1008.0,6.0,10.0,10032.0,E067,33.0,400.0,1.0,1A,506 WEST 166 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,TRUSTEES OF COLUMBIA UNIVERSITY,2625,0,,,,,,,,,7,0,,0,0,25.0,107.83,0,0,,0,False,5,5,203850,203850,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021230036,,251.0,1001257.0,244847.0,40.8387073,-73.9385372,3b,,111N093,10801.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1025100.0,10251001007.0,New York
MN,2130,58,112.0,261.0,7001.0,6.0,10.0,10032.0,E067,33.0,400.0,1.0,2A,525 WEST 173 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,"CITIMORTGAGE, INC.",1875,0,,,,,,,,,7,0,,0,0,18.75,100.0,0,0,,0,False,5,5,230400,230400,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021300058,,261.0,1002107.0,246608.0,40.8435391,-73.9354606,3b,,112 008,10801.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1026100.0,10261007002.0,New York
MN,2128,48,112.0,253.0,1001.0,6.0,10.0,10032.0,E067,33.0,400.0,1.0,2A,2238A AMSTERDAM AVENUE,NY,R7-2,,,,,,,,,,False,V1,11,0,,"NEW YORK HE TRADING CO., LLC",2500,0,,,,,,,,,7,1,,0,0,25.0,100.0,0,0,,0,False,5,5,189000,189000,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021280048,,253.0,1002045.0,246084.0,40.842101,-73.9356861,3b,,112 007,10801.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1025300.0,10253001001.0,New York
MN,2069,28,109.0,235.01,1001.0,6.0,9.0,10032.0,L034,30.0,710.0,1.0,3B,89 ST NICHOLAS PLACE,NY,R8A,,,,,,,,,,False,V1,11,0,,GETTY PETROLEUM CORP,12,0,,,,,,,,,7,0,,0,0,1.92,9.75,0,0,,0,True,8,5,1170,1170,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1020690028,,23501.0,1000503.0,241927.0,40.8306942,-73.9412692,3b,,111N064,10710.0,,,,1,24v3,9.0,17.0,,,,,,,,,,,,,,1023501.0,10235011000.0,New York
MN,1347,22,106.0,108.0,5000.0,2.0,4.0,10022.0,E008,17.0,4900.0,1.0,3B,349 EAST 54 STREET,NY,R8B,,,,,,,,,,False,V1,11,0,,LAWRENCE YASUYO,2010,0,,,,,,,,,7,1,,0,0,20.0,100.5,0,0,,0,False,5,5,369900,369900,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1013470022,,108.0,994031.0,214995.0,40.7567827,-73.9646952,8d,,106E052,10507.0,,,,1,24v3,6.0,13.0,,,,,,,,,,,,,,1010801.0,10108013000.0,New York
MN,2120,58,112.0,245.0,4001.0,6.0,10.0,10032.0,E084,33.0,500.0,1.0,1A,557 WEST 161 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,557 WEST 161ST STREET LLC,1799,0,,,,,,,,,7,0,,0,0,18.0,99.92,0,0,,0,False,5,5,248850,248850,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021200058,,245.0,1000382.0,243943.0,40.8362277,-73.9417016,3b,,111N083,10801.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1024500.0,10245004001.0,New York
MN,2108,71,112.0,239.0,2001.0,6.0,10.0,10032.0,E084,33.0,710.0,1.0,1A,467 WEST 157 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,"467 WEST 157 HOLDING, LLC",4996,0,,,,,,,,,7,0,,0,0,50.0,99.92,0,0,,0,False,5,5,369000,369000,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021080071,,239.0,1000481.0,242702.0,40.8328214,-73.9413468,3b,,111N072,10801.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1023900.0,10239002001.0,New York
MN,2064,34,109.0,231.0,3001.0,6.0,9.0,10031.0,L034,30.0,720.0,1.0,3B,793 ST NICHOLAS AVENUE,NY,R7A,,,,,,,,,,False,V1,11,0,,FLORENCE WHEELER,1000,0,,,,,,,,,7,0,,0,0,25.5,42.0,0,0,,0,True,5,5,113400,113400,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1020640034,,231.0,1000000.0,240645.0,40.8271764,-73.9430898,3b,,111N057,10710.0,,,,1,24v3,9.0,17.0,,,,,,,,,,,,,,1023100.0,10231002001.0,New York
MN,941,9,106.0,78.0,5001.0,2.0,4.0,10016.0,L007,17.0,5000.0,1.0,2B,2 AVENUE,NY,C1-9,R8,,,,,,,,,True,V1,11,0,X,MTA - BRIDGES AND TUNNELS,8097,0,,,,,,,,,7,0,,0,0,41.0,197.5,0,0,,0,False,5,5,1251000,1251000,1251000,0,0,0,,,0.0,10.0,2.0,10.0,1,1009410009,,78.0,991308.0,210877.0,40.7454824,-73.9745283,8d,,104 024,10309.0,,,,1,24v3,6.0,13.0,,,,,,,,,,,,t,,1007800.0,10078005001.0,New York
MN,2121,1,112.0,243.01,3002.0,6.0,10.0,10032.0,E084,33.0,500.0,1.0,1A,1040 ST NICHOLAS AVENUE,NY,R7-2,,,,C1-4,,,,,,False,V1,11,0,,"CATS 1040 ST. NICHOLAS AVENUE, LLC",10560,0,,,,,,,,,7,0,,0,0,208.58,164.5,0,0,,0,False,1,5,826200,826200,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021210001,,24301.0,1000926.0,244049.0,40.8365177,-73.9397354,3b,,111N084,10801.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1024301.0,10243013002.0,New York
MN,2039,63,110.0,236.0,1001.0,5.0,9.0,10039.0,E069,32.0,800.0,1.0,4A,2902 FREDRICK DOUGLASS BL,NY,R7-2,,,,C1-4,,,,,,False,V1,11,0,,"2902 FREDERICK DOUGLAS BLVD. HOLDING, LL C.",4000,0,,,,,,,,,7,0,,0,0,40.0,100.0,0,0,,0,False,5,5,293850,293850,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1020390063,,236.0,1001511.0,241001.0,40.8281507,-73.9376291,3b,,111N066,10709.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1023600.0,10236001001.0,New York
MN,2156,75,112.0,269.0,1001.0,6.0,10.0,10033.0,L045,34.0,210.0,1.0,3A,528 WEST 187 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,YESHIVA UNIVERSITY,1444,0,,,,,,,,,0,1,,0,0,19.25,75.0,0,0,,0,False,5,5,202500,202500,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021560075,,269.0,1003797.0,249736.0,40.8521209,-73.9293435,3a,,112 025,10803.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1026900.0,10269001002.0,New York
MN,2179,154,112.0,273.0,3000.0,6.0,10.0,10033.0,E093,34.0,222.0,1.0,2B,205 CABRINI BOULEVARD,NY,R7-2,,,,,,,,,,False,V1,11,0,,GOLD CHIP VENTURES LLC,5258,0,,,,,,,,,7,0,,0,0,68.67,88.0,0,0,,0,False,5,5,690750,690750,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021790154,,273.0,1001222.0,250526.0,40.8542946,-73.9386493,3a,,112 016,10803.0,,1021790153.0,02/14/2024,1,24v3,12.0,17.0,,,,,,,,,,,,,,1027300.0,10273003000.0,New York
MN,2238,35,112.0,295.0,3001.0,6.0,10.0,10034.0,E095,34.0,120.0,1.0,4B,4849 BROADWAY,NY,R7-2,,,,C2-4,,IN,,,,False,V1,11,0,,RITA S SKLAR,15000,0,,,,,,,,,7,0,,0,0,100.0,150.0,0,0,,0,False,5,5,1431900,1431900,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1022380035,,295.0,1005109.0,255108.0,40.8668624,-73.9245842,3a,,112 057,10804.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1029500.0,10295003001.0,New York
MN,394,5,103.0,28.0,2001.0,1.0,2.0,10009.0,L011,9.0,6300.0,1.0,4A,183 AVENUE B,NY,R7A,,,,C1-5,,,,,,False,V1,11,0,,TOMPKINS 183 LLC,1779,0,,,,,,,,,7,0,,0,0,17.17,93.0,0,0,,0,True,5,5,379800,379800,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1003940005,,28.0,990069.0,204382.0,40.7276561,-73.9790053,12c,,102 030,10203.0,,,,1,24v3,3.0,14.0,,1.0,,,,,,,,,,,,1002800.0,10028002001.0,New York
MN,374,34,103.0,26.01,1001.0,1.0,2.0,10009.0,E028,9.0,6700.0,1.0,3A,55 AVENUE D,NY,R8A,,,,C1-5,,,,,,False,V1,11,0,,"RASH, LLC.",3294,0,,,,,,,,,7,0,,0,0,41.17,80.0,0,0,,0,False,3,5,248850,248850,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1003740034,,2601.0,990437.0,202272.0,40.7218644,-73.9776796,12c,,102 014,10202.0,E-216,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1002601.0,10026011001.0,New York
MN,374,36,103.0,26.01,1001.0,1.0,2.0,10009.0,E028,9.0,6700.0,1.0,3A,53 AVENUE D,NY,R8A,,,,C1-5,,,,,,False,V1,11,0,,"RASH, LLC",1760,0,,,,,,,,,7,0,,0,0,22.0,80.0,0,0,,0,False,5,5,132750,132750,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1003740036,,2601.0,990421.0,202245.0,40.7217903,-73.9777373,12c,,102 014,10202.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1002601.0,10026011001.0,New York
MN,336,25,103.0,12.0,1008.0,1.0,1.0,10002.0,L018,7.0,7600.0,1.0,2B,31 BIALYSTOKER PLACE,NY,R8,,,,,,,,,,False,V1,11,0,,UNAVAILABLE OWNER,4731,0,,,,,,,,,7,0,,0,0,63.08,75.0,0,0,,0,False,3,5,1354500,1354500,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1003360025,,12.0,989006.0,200261.0,40.7163456,-73.9828435,12c,,101N081,10201.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1001200.0,10012001009.0,New York
MN,372,64,103.0,22.02,1000.0,1.0,2.0,10009.0,E028,9.0,7600.0,1.0,3A,270 EAST 2 STREET,NY,R8A,,,,,,,,,,False,V1,11,0,,FREEDOM VILLAGE HOUSING DEVELOPMENT FUND  CORPORATI,8162,0,,,,,,,,,7,0,,0,0,77.0,105.92,0,0,,0,False,5,5,4447350,4447350,0,0,2019,0,,,0.0,6.02,0.0,6.5,1,1003720064,,2202.0,989693.0,201946.0,40.7209701,-73.9803639,12c,,102 014,10202.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1002202.0,10022021000.0,New York
MN,784,6,105.0,109.0,1005.0,2.0,3.0,10001.0,E026,14.0,5200.0,1.0,1H,267 WEST 34 STREET,NY,C6-4M,,,,,,,,,,False,V1,11,0,,CANING RLTY CORP,1644,0,,,,,,,,,7,1,,0,0,21.67,78.0,0,0,,0,False,5,5,922050,922050,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007840006,,109.0,986208.0,213337.0,40.7522371,-73.992933,8d,,105N033,10304.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1010900.0,10109001005.0,New York
MN,293,30,103.0,16.0,3003.0,2.0,1.0,10002.0,L006,5.0,7400.0,1.0,1A,6 1/2 ELDRIDGE STREET,NY,C6-1G,,,,,,,,,,False,V1,11,0,,DAI FUNG RLTY CORP,131,0,,,,,,,,,7,0,,0,0,3.0,43.67,0,0,,0,False,8,5,900,900,0,0,0,0,,,0.0,3.44,6.0,4.8,1,1002930030,,16.0,986011.0,199614.0,40.7145708,-73.9936476,12d,,101S030,10107.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1001600.0,10016003003.0,New York
MN,544,68,102.0,57.0,2004.0,2.0,2.0,10003.0,E033,9.0,5700.0,1.0,2A,35 EAST 4 STREET,NY,M1-5/R7X,,,,,,SNX,,,,False,V1,11,0,M,10-12 COOPER SQUAREINC,9835,0,,,,,,,,,7,0,,0,0,75.0,132.25,0,0,,0,True,5,5,3719250,3719250,3719250,0,0,0,,,0.0,5.0,5.0,5.0,1,1005440068,,57.0,986433.0,204386.0,40.7276687,-73.9921238,12c,,103 024,10207.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,,,1005700.0,10057002008.0,New York
MN,162,41,103.0,29.0,3003.0,2.0,1.0,10038.0,E009,5.0,7700.0,1.0,1A,6 CHATHAM SQUARE,NY,C6-1G,C6-1,,,,,TA,,,,True,V1,11,0,,H W C C REALTY CORP,3190,14500,5450.0,9050.0,2725.0,2725.0,0.0,0.0,0.0,0.0,2,0,,4,7,24.08,135.83,0,0,N,3,True,5,2,342450,342450,0,1913,0,0,,,4.55,3.44,6.0,4.8,1,1001620041,,29.0,984712.0,199407.0,40.7140028,-73.9983335,12d,,101S032,10105.0,,,,1,24v3,3.0,15.0,,,,,,,,,,,,,,1002902.0,10029022003.0,New York
MN,764,75,104.0,81.0,6000.0,2.0,3.0,10011.0,L012,10.0,5600.0,1.0,1A,92 8 AVENUE,NY,C1-6A,,,,,,,,,,False,V1,11,0,,GO 8TH AVENUE LLC,2407,0,,,,,,,,,4,0,,0,0,25.75,93.5,0,0,,0,False,5,5,344700,344700,0,0,0,0,,,0.0,4.0,2.0,4.0,1,1007640075,,81.0,983715.0,208887.0,40.7400231,-74.0019306,8b,,103 032,10304.0,,,,1,24v3,4.0,15.0,,,,,,,,,,,,,,1008100.0,10081006000.0,New York
MN,475,61,102.0,47.0,2010.0,2.0,1.0,10013.0,E055,1.0,6800.0,1.0,1A,72 GRAND STREET,NY,M1-5/R7X,,,,,,SNX,,,,False,V1,11,0,,72 GRAND PARTNERS,2500,0,,,,,,,,,7,1,,0,0,25.0,100.0,0,0,,0,False,3,5,1062000,1062000,0,0,0,0,,,0.0,5.0,5.0,5.0,1,1004750061,,47.0,983496.0,202360.0,40.7221081,-74.0027202,12a,,101N070,10206.0,E-619,,,1,24v3,2.0,15.0,1.0,1.0,,,,,,,,,,,,1004700.0,10047002007.0,New York
MN,593,48,102.0,71.0,5001.0,2.0,3.0,10014.0,E024,6.0,6100.0,1.0,2B,14 GAY STREET,NY,R6,,,,,,,,,,False,V1,11,0,,GAY STREET REVIVAL INITIATIVE 1 LLC,990,0,,,,,,,,,7,1,,0,0,22.0,45.0,0,0,,0,False,5,5,122400,122400,0,0,1987,0,Greenwich Village Historic District,,0.0,2.43,0.0,4.8,1,1005930048,,71.0,984096.0,206564.0,40.7336471,-74.0005557,12c,,103 017,10208.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,,,1007100.0,10071005001.0,New York
MN,818,56,105.0,54.0,1005.0,2.0,3.0,10011.0,L003,13.0,5700.0,1.0,1B,8 WEST 17 STREET,NY,C6-4A,,,,,,,,,,False,V1,11,0,,10 WEST 17TH STREET FEE LLC,4140,0,,,,,,,,,7,0,,0,0,45.0,92.0,0,0,,0,False,5,5,1887750,1887750,0,0,0,0,Ladies' Mile Historic District,,0.0,10.0,10.0,10.0,1,1008180056,,54.0,986151.0,208175.0,40.7380687,-73.9931402,8d,,102 033,10306.0,E-131,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1005400.0,10054001005.0,New York
MN,410,13,103.0,18.0,3002.0,1.0,1.0,10002.0,L018,7.0,7400.0,1.0,2A,89 RIVINGTON STREET,NY,C4-4A,,,,,,,,,,False,V1,11,0,,FIRST ROUMANIAN AMER CNG,7653,0,,,,,,,,,7,1,,0,0,76.0,100.0,0,0,,0,True,5,5,1989900,1989900,0,0,2006,0,,,0.0,4.0,4.0,4.0,1,1004100013,,18.0,987345.0,201593.0,40.7200024,-73.9888347,12c,,101N079,10204.0,E-216,1004100013.0,12/20/1986,1,24v3,3.0,14.0,,,,,,,,,,,,,,1001800.0,10018003002.0,New York
MN,2215,235,208.0,309.0,4001.0,10.0,10.0,10463.0,E081,50.0,110.0,2.0,2A,106 TERRACE VIEW AVENUE,NY,R5,,,,,,,,,,False,V1,11,0,,TERRACE DEVELOPERS LLC,2267,0,,,,,,,,,7,0,,0,0,25.67,93.41,0,0,,0,True,5,5,243450,243450,0,0,0,0,,,0.0,1.25,0.0,2.0,1,1022150235,,309.0,1008443.0,258648.0,40.8765701,-73.9125174,1b,,112 079,10804.0,,1022150235.0,10/18/2022,1,24v3,8.0,17.0,,,,,,,,,,,,,,1030900.0,10309005001.0,New York
MN,2215,234,208.0,309.0,4001.0,10.0,10.0,10463.0,E081,50.0,110.0,2.0,2A,108 TERRACE VIEW AVENUE,NY,R5,,,,,,,,,,False,V1,11,0,,TERRACE DEVELOPERS LLC,2098,0,,,,,,,,,7,0,,0,0,26.16,87.63,0,0,,0,False,0,5,188550,188550,0,0,0,0,,,0.0,1.25,0.0,2.0,1,1022150234,,309.0,1008428.0,258627.0,40.8765125,-73.9125717,1b,,1,1.0,,1022150235.0,10/18/2022,1,24v3,8.0,17.0,,,,,,,,,,,,,,1030900.0,10309005001.0,New York
MN,309,27,103.0,16.0,4001.0,2.0,1.0,10002.0,E015,7.0,7400.0,1.0,2B,39 LUDLOW STREET,NY,C6-2,,,,,,,,,,False,V5,11,0,C,NYC DEPARTMENT OF EDUCATION,2195,0,,,,,,,,,7,0,,0,0,25.08,87.5,0,0,,0,False,5,5,1127700,1127700,1127700,0,0,0,,,0.0,6.02,6.0,6.5,1,1003090027,,16.0,986864.0,200236.0,40.7162779,-73.9905704,12c,,101N051,10107.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1001600.0,10016004001.0,New York
MN,426,35,103.0,36.01,3002.0,1.0,1.0,10002.0,L020,5.0,6500.0,1.0,2A,183 CHRYSTIE STREET,NY,C6-3A,,,,,,,,,,False,V1,11,0,,185 CHRYSTIE STREET LLC,4875,0,,,,,,,,,7,0,,0,0,50.0,99.33,0,0,,0,True,5,5,501750,501750,0,0,2004,0,,,0.0,7.52,6.0,7.5,1,1004260035,,3601.0,986369.0,202220.0,40.7217236,-73.9923554,12c,,102 001,10204.0,E-216,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1003601.0,10036013002.0,New York
MN,784,5,105.0,109.0,1005.0,2.0,3.0,10001.0,E026,14.0,5200.0,1.0,1H,488 8 AVENUE,NY,C6-4M,M1-6,,,,,GC,,,,True,V1,11,0,,488 EIGHTH AVENUE OWNER LLC,2368,0,,,,,,,,,7,0,,0,0,23.67,100.0,0,0,,0,False,5,5,851850,851850,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007840005,,109.0,986214.0,213395.0,40.7523963,-73.9929114,8d,,105N033,10304.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1010900.0,10109001005.0,New York
MN,1069,30,104.0,117.0,1012.0,2.0,3.0,10018.0,E034,10.0,4500.0,1.0,2A,11 AVENUE,NY,C6-4,,,,,,HY,,,,False,V1,11,0,,UNAVAILABLE OWNER,50007,0,,,,,,,,,7,0,,0,0,270.83,119.58,0,0,,0,True,5,5,15875550,15875550,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1010690030,,117.0,984860.0,215924.0,40.7593379,-73.9977981,8d,,105N039,10405.0,,1010690001.0,12/11/2017,1,24v3,4.0,15.0,,,,,,,,,,,,,,1011700.0,10117001002.0,New York
MN,1074,63,104.0,129.0,2001.0,2.0,3.0,10036.0,E054,18.0,4500.0,1.0,3B,616 11 AVENUE,NY,R8,R8A,,,C2-5,,CL,,,,True,V1,11,0,,ELEVEN W46 REALTY LLC,27019,14460,14460.0,0.0,0.0,0.0,0.0,14460.0,0.0,0.0,7,1,,0,0,119.0,200.0,0,0,,0,True,5,0,562500,2125800,0,0,2024,2024,,,0.54,6.02,0.0,6.5,1,1010740063,,129.0,985301.0,217206.0,40.7628566,-73.996206,8c,,105N040,10405.0,E-268,,,1,24v3,4.0,15.0,,,,,,,,,,,,,,1012901.0,10129012001.0,New York
MN,282,34,103.0,8.0,6006.0,2.0,1.0,10002.0,E009,5.0,7800.0,1.0,1A,85 EAST BROADWAY,NY,C6-1G,,,,,,,,,,False,V9,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,54,0,,,,,,,,,7,0,,0,0,5.57,18.42,0,0,,0,True,8,5,1350,1350,1350,0,0,0,,,0.0,3.44,6.0,4.8,1,1002820034,,8.0,985948.0,199272.0,40.7136321,-73.993875,12d,,101N054,10107.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,t,,1000800.0,10008006002.0,New York
MN,1095,39,104.0,129.0,1003.0,2.0,3.0,10036.0,E054,18.0,4500.0,1.0,3B,608 WEST 48 STREET,NY,M2-4,,,,,,CL,,,,False,V1,11,0,,MANHATTAN WEST 48 LLC,2510,4920,4920.0,0.0,0.0,0.0,0.0,0.0,0.0,4920.0,7,1,,0,0,25.0,100.42,0,0,,3,False,5,0,225900,367200,0,0,2023,0,,,1.96,0.0,5.0,0.0,1,1010950039,,129.0,985260.0,217885.0,40.7647203,-73.9963539,8c,,105N049,10405.0,,,,1,24v3,4.0,15.0,,,,,,,,,,,,,,1012902.0,10129022002.0,New York
MN,349,33,103.0,30.01,4000.0,1.0,1.0,10002.0,L018,7.0,6600.0,1.0,2A,156 RIVINGTON STREET,NY,R7A,,,,C1-5,,,,,,False,V1,11,0,X,"ABC NO RIO, INC.",2300,0,,,,,,,,,7,0,,0,0,23.0,100.0,0,0,,0,False,5,5,588150,588150,588150,0,0,0,,,0.0,4.0,0.0,4.0,1,1003490033,,3001.0,988312.0,201367.0,40.7193817,-73.9853463,12c,,102 004,10201.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1003001.0,10030014000.0,New York
