borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020
QN,5041,8,407,849,1000,25,20,11355,L129,109,1200,4,1E,133-20 41 AVENUE,R6,,,,,,,,,,false,V1,11,0,X,FAITH BIBLE INC,5000,0,,,,,,,,,7,1,,0,0,50,100,0,0,,0,false,5,5,448650,448650,448650,0,0,0,,,0,2.43,0,4.8,4,4050410008,,849,1031041,215205,40.7572407,-73.8311054,10b,,411 006,42503,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4084902,40849021000
QN,4128,6,407,925,2004,25,19,11356,E297,109,210,4,5D,18-39 122 STREET,R5B,,,,C1-3,,,,,,false,V1,11,0,,DJR CAPITAL LLC,2200,0,,,,,,,,,7,0,,0,0,22,100,0,0,,0,false,0,5,175500,175500,0,0,0,0,,,0,1.5,0,2,4,4041280006,,925,1027001,224271,40.7821449,-73.8456303,10a,true,405 023,42104,E-148,4041280005,02/23/2017,1,25v2.1,7,43,,,,,,,,,,,,,,4092500,40925002004
QN,4002,46,407,947,2001,25,19,11356,E297,109,210,4,5C,13 AVENUE,R4A,,,,,,,,,,false,V0,11,0,,"DEGATI, MARY",2376,0,,,,,,,,,7,0,,0,0,24,99,0,0,,0,false,5,5,18000,18000,0,0,0,0,,,0,1,0,2,4,4040020046,,947,1027961,226020,40.7869407,-73.8421524,7b,,405 035,42102,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4094700,40947002001
SI,4793,94,503,128.05,1023,31,50,10306,E165,122,920,5,1D,DELWIT AVENUE,R3X,,,,,,CR-3,,,,false,V0,11,0,,KARTEN EDWIN,3520,0,,,,,,,,,7,0,,0,0,40,88,0,0,,0,false,5,5,10560,10560,0,0,0,0,,,0,0.75,0,1,5,5047930094,,12805,952240,140300,40.551709,-74.1151864,34a,,504 432,52101,,,,1,25v2.1,3,51,1,1,,,,,,,,,,,,5012805,50128054003
QN,4427,29,407,945,2011,25,19,11357,E295,109,210,4,5C,13-22 140 STREET,R2A,,,,,,,,,,false,V0,11,0,,TEODORO R MUNOZ,5400,0,,,,,,,,,7,1,,0,0,60,90,0,0,,0,false,5,5,24420,24420,0,0,0,0,,,0,0.75,0,1,4,4044270029,,945,1031458,226030,40.7869502,-73.8295242,7b,,405 046,42301,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4094500,40945002014
QN,3959,5,407,945,1006,25,19,11356,E297,109,210,4,5C,6-17 129 STREET,R2A,,,,,,,,,,false,V0,11,0,,AMAL HANNA,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,9360,9360,0,0,0,0,,,0,0.75,0,1,4,4039590005,,945,1028922,227500,40.7909981,-73.8386723,7b,,405 040,42101,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4094500,40945001011
QN,4443,26,407,945,1025,25,19,11357,E295,109,210,4,6D,10 AVENUE,R1-2,,,,,,,,,,false,V0,11,0,,MANETTA ANTONIO,1735,0,,,,,,,,,7,0,,0,0,31,115,0,0,,0,true,3,5,9240,9240,0,0,0,0,,,0,0.75,0,1,4,4044430026,,945,1033034,227043,40.789722,-73.8238256,7b,,405 053,42301,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4094500,40945001029
QN,4444,121,407,945,2003,25,19,11357,E295,109,210,4,6D,MALBA DRIVE,R1-2,,,,,,,,,,false,V0,11,0,,MALBA PROPERTY LLC,5016,0,,,,,,,,,7,0,,0,0,50.42,99.5,0,0,,0,false,5,5,22680,22680,0,0,0,0,,,0,0.75,0,1,4,4044440121,,945,1032850,226574,40.7884358,-73.8244935,7b,,405 048,42301,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4094500,40945002006
QN,4437,167,407,945,2004,25,19,11357,E295,109,210,4,6D,11 AVENUE,R1-2,,,,,,,,,,false,V0,11,0,,KEHAGIAS MICHAEL,1035,0,,,,,,,,,7,0,,0,0,10.08,103.5,0,0,,0,true,8,5,1638,1638,0,0,0,0,,,0,0.75,0,1,4,4044370167,,945,1032545,226711,40.7888135,-73.8255939,7b,,405 048,42301,,,,1,25v2.1,7,43,1,1,,,,,,,,,,,,4094500,40945002007
QN,4012,35,407,945,1030,25,19,11356,E295,109,210,4,5C,132-43 14 AVENUE,M1-1,,,,,,,,,,false,V1,11,0,,"CIAMPA WHITEPOINT, LLC",4003,0,,,,,,,,,7,0,,0,0,40,100.08,0,0,,0,false,3,5,134100,134100,0,0,2024,0,,,0,0,1,2.4,4,4040120035,,945,1030026,225832,40.7864143,-73.8346967,7b,,405 044,42102,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4094500,40945001024
QN,4116,45,407,945,2027,25,19,11356,E295,109,210,4,5C,15-43 131 STREET,M1-1,,,,,,CP,,,,false,V1,11,0,,"JMDH REAL ESTATE OF COLLEGE POINT, LLC",366,0,,,,,,,,,7,0,,0,0,43.08,17,0,0,,0,true,5,5,900,900,0,0,0,0,,,0,0,1,2.4,4,4041160045,,945,1029167,224728,40.7833885,-73.837806,7b,,405 062,42104,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4094500,40945002025
SI,4793,96,503,128.05,1023,31,50,10306,E165,122,920,5,1D,DELWIT AVENUE,R3X,,,,,,CR-3,,,,false,V0,11,0,,EDWIN KARTEN,3520,0,,,,,,,,,7,0,,0,0,40,88,0,0,,0,false,5,5,10560,10560,0,0,0,0,,,0,0.75,0,1,5,5047930096,,12805,952215,140331,40.551794,-74.1152765,34a,,504 432,52101,,,,1,25v2.1,3,51,1,1,,,,,,,,,,,,5012805,50128054003
QN,5186,84,407,859,2002,25,20,11355,E273,109,1320,4,1C,140-17 CHERRY AVENUE,R7B,R7-1,,,C1-2,,,,,,true,V0,11,0,,FAMIGLIA CORP,3990,0,,,,,,,,,7,2,,0,0,42,95,0,0,,0,false,5,5,61260,61260,0,0,0,0,,,0,3,0,3,4,4051860084,,859,1033449,214176,40.7544032,-73.8224211,10d,,411 043,42506,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4085900,40859002002
QN,4437,166,407,945,2004,25,19,11357,E295,109,210,4,6D,11 AVENUE,R1-2,,,,,,,,,,false,V0,11,0,,"BUDIS, ANGGIE",584,0,,,,,,,,,7,0,,0,0,10,58.42,0,0,,0,false,8,5,378,378,0,0,0,0,,,0,0.75,0,1,4,4044370166,,945,1032531,226732,40.7888712,-73.8256443,7b,,405 048,42301,,,,1,25v2.1,7,43,1,1,,,,,,,,,,,,4094500,40945002007
QN,16282,59,414,928,1007,27,32,11694,E329,100,3700,4,1C,1-36 BEACH 138 STREET,R2,,,,,,,,,,false,V0,11,0,,SAG ROCK LLC,4433,0,,,,,,,,,7,0,,0,0,49.49,95.18,0,0,,0,true,2,5,7320,7320,0,0,0,0,,,0,0.75,0,1,4,4162820059,,928,1024854,147420,40.5712168,-73.8538459,30b,,421 054,46302,,,,1,25v2.1,14,45,1,1,,,,,,,,,,,,4092800,40928001007
SI,4793,124,503,128.05,1023,31,50,10306,E165,122,920,5,1D,DELWIT AVENUE,R3X,,,,,,CR-3,,,,false,V0,11,0,,LANS REALTY CORP,3520,0,,,,,,,,,7,0,,0,0,40,88,0,0,,0,false,5,5,360,360,0,0,0,0,,,0,0.75,0,1,5,5047930124,,12805,951862,140766,40.5529867,-74.1165488,34a,,504 431,52101,,,,1,25v2.1,3,51,1,1,,,,,,,,,,,,5012805,50128054003
BX,4107,47,211,254,2000,11,13,10461,Q061,49,1220,2,1E,1632 TOMLINSON AVENUE,R4A,,,,,,,,,,false,V0,11,0,,"GASHI, KALTRINA",2125,0,,,,,,,,,7,0,,0,0,25,85,0,0,,0,false,5,5,5340,5340,0,0,0,0,,,0,1,0,2,2,2041070047,,254,1025700,248138,40.8476592,-73.8501807,4b,,219 012,21507,,,,1,25v2.1,11,26,,,,,,,,,,,,,,2025400,20254002000
QN,4441,31,407,945,1018,25,19,11357,E295,109,210,4,6D,4 8 AVENUE MALBA,R1-2,,,,,,,,,,false,V0,11,0,,"PHILLIPS, PETER",1732,0,,,,,,,,,7,0,,0,0,15.01,115.61,0,0,,0,true,5,5,8400,8400,0,0,0,0,,,0,0.75,0,1,4,4044410031,,945,1032753,227599,40.7912496,-73.8248364,7b,,405 053,42301,,4044410031,03/07/2008,1,25v2.1,7,43,,,,,,,,,,,,,,4094500,40945001009
QN,11482,43,410,864,1004,27,28,11417,E308,106,3611,4,2C,107-30 ROCKAWAY BOULEVARD,C8-1,R4,,,,,,,,,true,V1,11,0,,107-30 ROCKAWAY BLVD. LLC,5007,0,,,,,,,,,7,1,,0,0,50.07,100,0,0,,0,false,5,5,121500,121500,0,0,0,0,,,0,0,1,2.4,4,4114820043,,864,1031076,186299,40.6779006,-73.8311801,18a,,418 015,45003,,4114830043,08/29/2006,1,25v2.1,10,45,,,,,,,,,,,,,,4086400,40864001001
QN,11705,147,410,864,1000,27,28,11420,E308,106,3611,4,2E,114-42I 114 STREET,C8-1,,,,,,,,,,false,V2,11,0,,"CHOKU, DONINDRA",2188,0,,,,,,,,,7,0,,0,0,52.67,35.5,0,0,,0,true,6,5,6660,6660,0,0,0,0,,,0,0,1,2.4,4,4117050147,,864,1032673,185765,40.6764263,-73.8254264,18a,,418 017,45103,,,,1,25v2.1,10,45,,,,,,,,,,,,,,4086400,40864001000
QN,16315,28,414,928,1011,27,32,11694,E329,100,3700,4,1C,BEACH 141 STREET,R2,,,,,,,,,,false,V0,11,0,,JOAN M CLARK,4000,0,,,,,,,,,7,0,,0,0,40,100,0,0,,0,false,5,5,7200,7200,0,0,0,0,,,0,0.75,0,1,4,4163150028,,928,1023943,147263,40.57079,-73.8571259,30b,,421 057,46303,,4163150024,08/30/2004,1,25v2.1,14,45,,1,,,,,,,,,,,,4092800,40928001011
QN,4001,22,407,947,2006,25,19,11356,E297,109,210,4,5C,125 STREET,R4A,,,,,,,,,,false,V0,11,0,,125 CNY LLC,3060,0,,,,,,,,,7,0,,0,0,31,100,0,0,,0,true,5,5,12887,12887,0,0,0,0,,,0,1,0,2,4,4040010022,,947,1027820,225874,40.7865407,-73.8426626,7b,,405 035,42102,,4040010021,08/19/2024,1,25v2.1,7,43,,,,,,,,,,,,,,4094700,40947002006
QN,4001,21,407,947,2006,25,19,11356,E297,109,210,4,5C,125 STREET,R4A,,,,,,,,,,false,V0,11,0,,125 CNY LLC,3059,0,,,,,,,,,7,0,,0,0,31,100,0,0,,0,false,5,5,12433,12433,0,0,0,0,,,0,1,0,2,4,4040010021,,947,1027819,225843,40.7864556,-73.8426664,7b,,405 035,42102,,4040010021,08/19/2024,1,25v2.1,7,43,,,,,,,,,,,,,,4094700,40947002006
QN,16281,58,414,928,1006,27,32,11694,E329,100,3700,4,1C,1-30 BEACH 137 STREET,R2,,,,,,,,,,false,V0,11,0,,130 BEACH 137 LLC,5425,0,,,,,,,,,7,2,,0,0,100,54.25,0,0,,0,false,5,5,10260,10260,0,0,0,0,,,0,0.75,0,1,4,4162810058,,928,1025076,147539,40.5715424,-73.8530461,30b,,421 054,46302,,,,1,25v2.1,14,45,1,1,,,,,,,,,,,,4092800,40928001006
QN,16283,46,414,928,1008,27,32,11694,E329,100,3700,4,1C,130 BEACH 139 STREET,R2,,,,,,,,,,false,V0,11,0,,"SAID, MARIA",4162,0,,,,,,,,,7,0,,0,0,44.6,100,0,0,,0,true,2,5,6840,6840,0,0,0,0,,,0,0.75,0,1,4,4162830046,,928,1024636,147303,40.5708966,-73.8546313,30b,,421 054,46302,,,,1,25v2.1,14,45,1,1,,,,,,,,,,,,4092800,40928001008
QN,4095,1,407,947,1004,25,19,11356,E297,109,210,4,5C,15-46 18 AVENUE,M1-1,,,,,,,,,,false,V1,11,0,,"129TH STREET, LLC",1860,0,,,,,,,,,7,1,,0,0,31,60,0,0,,0,false,3,5,59400,59400,0,0,0,0,,,0,0,1,2.4,4,4040950001,,947,1028641,224712,40.7833472,-73.8397055,7b,,405 032,42104,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4094700,40947001004
SI,4793,112,503,128.05,1023,31,50,10306,E165,122,920,5,1D,DELWIT AVENUE,R3X,,,,,,CR-3,,,,false,V0,11,0,,JULIA KARTEN,3520,0,,,,,,,,,7,0,,0,0,40,88,0,0,,0,false,5,5,10560,10560,0,0,0,0,,,0,0.75,0,1,5,5047930112,,12805,952013,140581,40.5524794,-74.1160045,34a,,504 431,52101,,,,1,25v2.1,3,51,1,1,,,,,,,,,,,,5012805,50128054003
QN,16242,41,414,928,2001,27,32,11694,E329,100,3700,4,1D,130-04 CRONSTON AVENUE,R2,,,,,,,,,,false,V0,11,0,,SUSAN FLINKER,4400,0,,,,,,,,,7,1,,0,0,55,80,0,0,,0,false,3,5,8940,8940,0,0,0,0,,,0,0.75,0,1,4,4162420041,,928,1025563,150457,40.5795495,-73.8512753,30b,,421 047,46302,,,,1,25v2.1,14,45,1,1,,,,,,,,,,,,4092800,40928002005
QN,4094,40,407,947,1003,25,19,11356,E297,109,210,4,5E,127 STREET,M1-1,,,,,,,,,,false,V1,11,0,,"15-09 127TH STREET, LLC",7610,0,,,,,,,,,7,0,,0,0,88,77,0,0,,0,true,5,5,164250,164250,0,0,0,0,,,0,0,1,2.4,4,4040940040,,947,1028276,225212,40.7847214,-73.8410202,7b,,405 032,42104,,4040940006,12/06/1996,1,25v2.1,7,43,,,,,,,,,,,,,,4094700,40947001003
SI,4791,90,503,128.05,1021,31,50,10306,E165,122,920,5,1D,GREAT KILLS LANE,R3X,,,,,,CR-3,,,,false,V0,11,0,C,CITY OF NEW YORK,1352,0,,,,,,,,,7,0,,0,0,25,45,0,0,,0,true,5,5,4140,4140,4140,0,0,0,,,0,0.75,0,1,5,5047910090,,12805,953028,140002,40.5508938,-74.1123494,34a,,504 432,52101,,,,1,25v2.1,3,51,1,1,,,,,,,,,,,,5012805,50128054005
QN,16242,54,414,928,2001,27,32,11694,E329,100,3700,4,1D,518 BEACH 131 STREET,R2,,,,,,,,,,false,V0,11,0,,"MANCINI, VITO",6000,0,,,,,,,,,7,0,,0,0,60,100,0,0,,0,false,5,5,9600,9600,0,0,0,0,,,0,0.75,0,1,4,4162420054,,928,1025398,150527,40.5797424,-73.8518688,30b,,421 047,46302,,,,1,25v2.1,14,45,1,1,,,,,,,,,,,,4092800,40928002005
QN,16315,42,414,928,1011,27,32,11694,E329,100,3700,4,1C,135 BEACH 141 STREET,R2,,,,,,,,,,false,V0,11,0,,135 B. 141 ACQUISITION LLC,4092,0,,,,,,,,,7,0,,0,0,37.86,100.01,0,0,,0,true,2,5,6960,6960,0,0,0,0,,,0,0.75,0,1,4,4163150042,,928,1024055,147006,40.570084,-73.8567243,30b,,421 057,46303,,,,1,25v2.1,14,45,,1,,,,,,,,,,,,4092800,40928001011
QN,4135,39,407,947,1007,25,19,11356,E297,109,210,4,5C,18-30 130 STREET,M1-1,,,,,,,,,,false,V1,11,0,,BENJAMIN BIORDI,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,56250,56250,0,0,0,0,,,0,0,1,2.4,4,4041350039,,947,1028855,224346,40.7823416,-73.8389352,7b,,405 032,42104,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4094700,40947001007
QN,2232,23,406,757.02,2014,28,29,11375,L151,112,1920,4,1E,70 AVENUE,R1-2A,,,,,,,,,,false,V0,11,0,,"MALAKOV, ELVIRA",2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,13680,13680,0,0,0,0,,,0,0.75,0,1,4,4022320023,,75702,1028330,203010,40.7237824,-73.8409708,14a,,419 065,41204,,,,1,25v2.1,6,46,,,,,,,,,,,,,,4075702,40757022016
QN,11501,53,410,864,2003,27,28,11417,E308,106,3611,4,2C,98-31 LINDEN BOULEVARD,R4,,,,,,,,,,false,V0,11,0,,98-31 LINDEN BOULEVARD FAMILY LIMITED PA RTNERSHIP,7000,0,,,,,,,,,7,0,,0,0,100,70,0,0,,0,false,3,5,44160,44160,0,0,0,0,,,0,1,0,2,4,4115010053,,864,1029552,185246,40.6750183,-73.8366816,18a,,418 024,45003,,,,1,25v2.1,10,45,,,,,,,,,,,,,,4086400,40864002003
QN,4988,48,407,1159,2002,25,20,11354,L144,109,1310,4,3D,148 STREET,R2A,,,,,,,,,,false,V0,11,0,,"HUANG, XUEJIE",1146,0,,,,,,,,,7,0,,0,0,60,20,0,0,,0,true,5,5,8760,8760,0,0,0,0,,,0,0.75,0,1,4,4049880048,,1159,1034792,219184,40.7681413,-73.8175361,10c,,405 006,42502,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4115900,41159002002
QN,4988,45,407,1159,2002,25,20,11354,L144,109,1310,4,3D,148 STREET,R2A,,,,,,,,,,false,V0,11,0,,CAROL COSSIN IRREVOCABLE TRUST,1440,0,,,,,,,,,7,0,,0,0,60,24,0,0,,0,true,5,5,11040,11040,0,0,0,0,,,0,0.75,0,1,4,4049880045,,1159,1034792,219244,40.768306,-73.8175356,10c,,405 006,42502,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4115900,41159002002
QN,4988,50,407,1159,2002,25,20,11354,L144,109,1310,4,3D,148 STREET,R2A,,,,,,,,,,false,V0,11,0,,"HUANG, XUEJIE",812,0,,,,,,,,,7,0,,0,0,50,17.42,0,0,,0,true,5,5,6240,6240,0,0,0,0,,,0,0.75,0,1,4,4049880050,,1159,1034793,219129,40.7679903,-73.8175329,10c,,405 006,42502,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4115900,41159002002
QN,5033,21,407,1157,3000,25,20,11354,E274,109,1310,4,4E,MURRAY STREET,R5B,,,,C2-2,,,,,,false,V1,11,0,,150 JR GROUP LLC,5343,0,,,,,,,,,7,0,,0,0,67,33,0,0,,0,true,3,5,867150,867150,0,0,0,0,,,0,1.5,0,2,4,4050330021,,1157,1036016,217978,40.7648241,-73.8131266,10c,,411 029,42503,,4050330019,12/19/2019,1,25v2.1,7,43,,,,,,,,,,,,,,4115700,41157003000
QN,5032,18,407,1157,3001,25,20,11354,E274,109,1310,4,7E,150-02 NORTHERN BOULEVARD,R6A,,,,C2-2,,,,,,false,V1,11,0,,15002 PROPERTY LLC,12236,0,,,,,,,,,7,0,,0,0,179,113,0,0,,0,true,5,5,572850,572850,0,0,0,0,,,0,3,0,3,4,4050320018,,1157,1035568,218003,40.7648953,-73.8147436,10c,,411 029,42503,E-15,4050320020,01/02/1998,1,25v2.1,7,43,,,,,,,,,,,,,,4115700,41157003001
BX,3788,53,209,40.01,1003,8,18,10472,L047,43,3020,2,4E,CHATTERTON AVENUE,R5,,,,,,,,,,false,V0,11,0,,"HOSSAIN, MOHAMMAD A",2575,0,,,,,,,,,7,0,,0,0,25,103,0,0,,0,false,5,5,12180,12180,0,0,0,0,,,0,1.5,0,2,2,2037880053,,4001,1023639,240808,40.82755,-73.8576731,4b,,219 043,21411,,,,1,25v2.1,9,26,,,,,,,,,,,,,,2004001,20040011003
QN,4645,33,407,1039,3006,25,19,11357,E295,109,222,4,6D,148-07 15TH AVENUE,R3A,,,,,,,,,,false,V0,11,0,,"ZHOU, BI QI",3750,0,,,,,,,,,7,0,,0,0,37.5,100,0,0,,0,false,5,5,18180,18180,0,0,0,0,,,0,0.75,0,1,4,4046450033,,1039,1034924,226128,40.7872,-73.8170072,7d,,405 050,42401,,4046450031,08/26/2024,1,25v2.1,7,43,,,,,,,,,,,,,,4103900,41039003005
QN,4645,31,407,1039,3006,25,19,11357,E295,109,222,4,6D,148-11 15TH AVENUE,R3A,,,,,,,,,,false,V0,11,0,,"ZHOU, BI QI",3750,0,,,,,,,,,7,0,,0,0,37.5,100,0,0,,0,false,5,5,17820,17820,0,0,0,0,,,0,0.75,0,1,4,4046450031,,1039,1034959,226140,40.7872327,-73.8168807,7d,,405 050,42401,,4046450031,08/26/2024,1,25v2.1,7,43,,,,,,,,,,,,,,4103900,41039003005
QN,5033,24,407,1157,3000,25,20,11354,E274,109,1310,4,4E,MURRAY STREET,R5B,,,,C2-2,,,,,,false,V1,11,0,,150 JR GROUP LLC,4247,0,,,,,,,,,7,0,,0,0,50,108,0,0,,0,false,5,5,555750,555750,0,0,0,0,,,0,1.5,0,2,4,4050330024,,1157,1036005,217909,40.7646348,-73.8131668,10c,,411 029,42503,,4050330024,12/19/2019,1,25v2.1,7,43,,,,,,,,,,,,,,4115700,41157003000
SI,3850,4,502,112.01,2016,31,50,10305,L081,122,910,5,2E,QUINCY AVENUE,R3-2,,,,,,CR-3,,,,false,V0,11,0,,ESL4 PROPERTIES LLC,6900,0,,,,,,,,,7,0,,0,0,115,60,0,0,,0,false,3,5,21720,21720,0,0,0,0,,,0,0.75,0,1,5,5038500004,,11201,960565,148985,40.5755737,-74.0852597,27d,,500 000,51702,,,,1,25v2.1,2,51,1,1,,,,,,,,,,,,5011201,50112011002
QN,4798,45,407,1159,1001,25,19,11354,L144,109,1310,4,3D,BAYSIDE AVENUE,R2A,,,,,,,,,,false,V0,11,0,,MARIO BELICH,3916,0,,,,,,,,,7,0,,0,0,22,178,0,0,,0,true,5,5,28080,28080,0,0,0,0,,,0,0.75,0,1,4,4047980045,,1159,1034219,220152,40.7708015,-73.8195975,10c,,405 012,42404,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4115900,41159001001
QN,4798,107,407,1159,1001,25,19,11354,L144,109,1310,4,3D,32 AVENUE,R2A,,,,,,,,,,false,V0,11,0,,"BARRETT, ROBERT G",252,0,,,,,,,,,7,0,,0,0,5.81,50.02,0,0,,0,true,8,5,756,756,0,0,0,0,,,0,0.75,0,1,4,4047980107,,1159,1033801,219831,40.7699228,-73.8211089,10c,,405 012,42404,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4115900,41159001001
BX,4098,56,211,252,2001,11,13,10462,L041,49,1220,2,1E,1648 COLDEN AVENUE,R4A,,,,,,,,,,false,V0,11,0,,JOHN RADOVANOVICH,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,7200,7200,0,0,0,0,,,0,1,0,2,2,2040980056,,252,1024501,247626,40.8462595,-73.8545175,4b,,219 011,21507,,,,1,25v2.1,11,26,,,,,,,,,,,,,,2025200,20252002001
QN,5032,32,407,1157,3001,25,20,11354,E274,109,1310,4,4E,39-18 150 PLACE,R4-1,,,,,,,,,,false,V0,11,0,,MM RENT LLC,2500,0,,,,,,,,,7,1,,0,0,25,100,0,0,,0,false,5,5,28320,28320,0,0,0,0,,,0,1,0,2,4,4050320032,,1157,1035736,217881,40.7645595,-73.8141381,10c,,411 029,42503,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4115700,41157003001
QN,5032,33,407,1157,3001,25,20,11354,E274,109,1310,4,4E,39-20 150 PLACE,R4-1,,,,,,,,,,false,V0,11,0,,MM RENT LLC,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,28740,28740,0,0,0,0,,,0,1,0,2,4,4050320033,,1157,1035745,217857,40.7644936,-73.8141058,10c,,411 029,42503,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4115700,41157003001
QN,5002,74,407,1161,2001,25,20,11354,E273,109,1200,4,3E,141-57 NORTHERN BOULEVARD,R6,,,,C1-2,,,,,,false,V1,11,0,,NY EZ PROPERTY HOLDINGS LLC,22663,0,,,,,,,,,7,0,,0,0,150.42,200,0,0,,0,true,3,5,1928250,1928250,0,0,0,0,,,0,2.43,0,4.8,4,4050020074,,1161,1033010,218020,40.7649565,-73.8239778,10a,,405 004,42502,,4050020074,12/21/1988,1,25v2.1,7,43,,,,,,,,,,,,,,4116100,41161002001
QN,16166,336,414,938,3001,27,32,11694,E268,100,3700,4,1E,BEACH CHANNEL DRIVE,C8-1,,,,,,,,,,false,V9,11,0,,"BEACH CHANNEL DRIVEREALTY,",7800,0,,,,,,,,,7,0,,0,0,60,130,0,0,,0,true,2,5,94050,94050,0,0,0,0,,,0,0,1,2.4,4,4161660336,,938,1029228,151630,40.5827513,-73.8380737,30a,,421 037,46203,,,,1,25v2.1,14,45,1,1,,,,,,,,,,,,4093800,40938003000
QN,16166,24,414,938,3007,27,32,11694,E268,100,3700,4,1E,113-28 ROCKAWAY BEACH BLVD,R5B,,,,C1-3,,,,,,false,V1,11,0,,"JACOB, PAULA",3110,0,,,,,,,,,7,0,,0,0,25.55,121.75,0,0,,0,false,5,5,104850,104850,0,0,2013,0,,,0,1.5,0,2,4,4161660024,,938,1029941,150827,40.5805435,-73.8355122,30b,,421 037,46203,,,,1,25v2.1,14,45,,1,,,,,,,,,,,,4093800,40938003004
QN,16166,61,414,938,3007,27,32,11694,E268,100,3700,4,1E,110-18 ROCKAWAY BEACH BLVD,R5B,M1-1,,,C1-3,,,,,,true,V1,11,0,,"GAMBINO, MICHAEL",4880,0,,,,,,,,,7,0,,0,0,40.08,121.75,0,0,,0,false,5,5,138150,138150,0,0,0,0,,,0,1.5,0,2,4,4161660061,,938,1030669,151096,40.5812781,-73.8328896,30b,,421 037,46203,,,,1,25v2.1,14,45,,1,,,,,,,,,,,,4093800,40938003004
QN,16185,35,414,938,3012,27,32,11694,E268,100,3700,4,1E,149 BEACH 112 STREET,R4,,,,,,,,,,false,V0,11,0,,EDZ PROPERTIES,4000,0,,,,,,,,,7,1,,0,0,40,100,0,0,,0,false,5,5,10980,10980,0,0,0,0,,,0,1,0,2,4,4161850035,,938,1030586,150391,40.5793435,-73.8331932,30b,,421 034,46203,,,,1,25v2.1,14,45,,,,,,,,,,,,,,4093800,40938003005
QN,16166,80,414,938,3007,27,32,11694,E268,100,3700,4,1E,109-18 ROCKAWAY BEACH BLVD,R5B,M1-1,,,C1-3,,,,,,true,V1,11,0,,ROCKAWAY COURTYARD INC.,2432,0,,,,,,,,,7,0,,0,0,20.08,121.42,0,0,,0,false,5,5,69300,69300,0,0,0,0,,,0,1.5,0,2,4,4161660080,,938,1031044,151235,40.5816577,-73.8315386,30b,,421 036,46203,,,,1,25v2.1,14,45,,1,,,,,,,,,,,,4093800,40938003004
QN,16166,286,414,938,3001,27,32,11694,E268,100,3700,4,1E,BEACH CHANNEL DRIVE,C8-1,,,,,,,,,,false,V1,11,0,,"HARBOR ENTERPRISES, LLC",2926,0,,,,,,,,,7,0,,0,0,33,94.13,0,0,,0,true,2,5,40050,40050,0,0,0,0,,,0,0,1,2.4,4,4161660286,,938,1029793,151673,40.5828664,-73.8360393,30a,,421 037,46203,,4161660286,12/29/2000,1,25v2.1,14,45,1,1,,,,,,,,,,,,4093800,40938003000
